start,end,labels,filepath
9216,17504,"Cutlery_and_silverware,Dishes_and_pots_and_pans",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/409ba0bc.wav
0,8288,"Cutlery_and_silverware,Drawer_open_or_close",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/1f3c9ffb.wav
0,8288,"Cutlery_and_silverware,Drawer_open_or_close",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/749a39f0.wav
1024,9312,"Cutlery_and_silverware,Drawer_open_or_close",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/c7ffdd54.wav
0,8288,"Cutlery_and_silverware,Drawer_open_or_close",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/6a8bb201.wav
0,8288,"Cutlery_and_silverware,Tap",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/84440785.wav
55296,63584,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/906f2c54.wav
1024,9312,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/7e394f26.wav
53248,61536,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/1d721e8a.wav
45056,53344,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/906f2c54.wav
1024,9312,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/729d5073.wav
0,8288,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/39bf957a.wav
5120,13408,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/81e8c522.wav
0,8288,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/66239097.wav
0,8288,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/f8a34cd7.wav
1024,9312,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/d733ad64.wav
5120,13408,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/e4078bdf.wav
1024,9312,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/73f41837.wav
0,8288,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/f239282a.wav
0,8288,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/d5532b22.wav
1024,9312,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/50c08f31.wav
0,8288,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/906f2c54.wav
10240,18528,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/906f2c54.wav
2048,10336,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/39720261.wav
8192,16480,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/e4078bdf.wav
0,8288,"Dishes_and_pots_and_pans,Knock",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/50242b6c.wav
0,8288,"Dishes_and_pots_and_pans,Sink_(filling_or_washing)",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/aeaf94e8.wav
0,8288,"Dishes_and_pots_and_pans,Squeak",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/76353b45.wav
1024,9312,"Dishes_and_pots_and_pans,Squeak",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/6094279b.wav
0,8288,"Dishes_and_pots_and_pans,Tap",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/759f60bf.wav
0,8288,"Dishes_and_pots_and_pans,Tap",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/3ea9115c.wav
0,8288,"Dishes_and_pots_and_pans,Tap",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/2c1c3fe0.wav
0,8288,"Dishes_and_pots_and_pans,Tap",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/ed33c221.wav
0,8288,"Dishes_and_pots_and_pans,Tap",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/21c2026c.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/b4fb1b80.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/6fdc96d4.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/607911f2.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/73f129a8.wav
1024,9312,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/11cb0b22.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/f956957d.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/b06f38d4.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/b9b51c27.wav
4096,12384,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/1561f69c.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/61b32aeb.wav
9216,17504,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/b5c677a4.wav
3072,11360,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/fb0b323a.wav
1024,9312,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/67552f1d.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/b5691f08.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/b5f77acf.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/bc30bf79.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/16dda2ae.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/ec5817c8.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/4192f983.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/41c7e36e.wav
1024,9312,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/9bcde113.wav
7168,15456,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/9bf0b36f.wav
10240,18528,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/d66b0a91.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/d5732142.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/ee0cddd9.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/223d8ad3.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/058b172c.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/90b34a9d.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/efb31d20.wav
2048,10336,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/cd626652.wav
1024,9312,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/1f7862d9.wav
1024,9312,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/c9cb1cda.wav
1024,9312,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/1cec80c8.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/52233a63.wav
1024,9312,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/3eedcd21.wav
2048,10336,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/8695cc8e.wav
3072,11360,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/3c27b7f8.wav
7168,15456,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/e8f3d29b.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/2d661014.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/2cbbabea.wav
6144,14432,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/2e7721b1.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/8f42bea5.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/2fbad369.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/e2abda8e.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/316e7a54.wav
3072,11360,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/3171318d.wav
12288,20576,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/1c3e78bf.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/e6f624c7.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/950b1afa.wav
1024,9312,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/34710500.wav
5120,13408,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/8b999b45.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/2986c0b6.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/36b9f34b.wav
9216,17504,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/dfb3df0e.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/df26f661.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/e8ad908a.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/33775c43.wav
5120,13408,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/1c05f9b3.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/83ececad.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/afb5287b.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/76daf232.wav
4096,12384,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/bfc3a3c7.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/f46cc65b.wav
4096,12384,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/568ec80f.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/7a47bb08.wav
4096,12384,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/7a43247d.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/5e05bc48.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/be16b865.wav
0,8288,"Drawer_open_or_close,Fart",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/2c47750e.wav
57344,65632,Drip,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/86e59c2e.wav
9216,17504,Drip,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/3e405d2e.wav
1024,9312,Drip,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/861daaac.wav
3072,11360,Drip,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/3a4f2cf5.wav
10240,18528,Drip,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/98d26b78.wav
4096,12384,Drip,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/a3d359f2.wav
0,8288,Drip,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/255d71ac.wav
5120,13408,Drip,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/759f14b7.wav
0,8288,Drip,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/66d135e0.wav
0,8288,Drip,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/f60dcbb2.wav
3072,11360,Drip,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/9cd74846.wav
12288,20576,Drip,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/f098f1a2.wav
6144,14432,Drip,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/088aafb8.wav
6144,14432,Drip,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/1f86be6b.wav
3072,11360,Drip,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/c13b6f07.wav
5120,13408,Drip,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/2fb7b4d4.wav
0,8288,Drip,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/b086ad53.wav
1024,9312,Drip,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/4c333ba9.wav
4096,12384,Drip,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/b95a54b4.wav
46080,54368,Drip,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/a9f86ca4.wav
1024,9312,Drip,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/449ad514.wav
1024,9312,Drip,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/343d0e27.wav
0,8288,"Drip,Gurgling",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/1528259b.wav
0,8288,"Drip,Raindrop",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/9b10744d.wav
0,8288,"Drip,Raindrop",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/9d219390.wav
0,8288,"Drip,Raindrop",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/59c1c3f6.wav
0,8288,"Drip,Raindrop",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/b619fcc2.wav
0,8288,"Drip,Raindrop",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/ee6cc37e.wav
0,8288,"Drip,Raindrop",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/65937aef.wav
2048,10336,"Drip,Raindrop",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/45a8ea88.wav
0,8288,"Drip,Raindrop",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/ee1b0975.wav
5120,13408,"Drip,Raindrop",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/f9d8542c.wav
0,8288,"Drip,Raindrop",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/b5040cc2.wav
0,8288,"Drip,Raindrop",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/277091a6.wav
0,8288,"Drip,Raindrop",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/e56cc0f1.wav
0,8288,"Drip,Raindrop",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/6dbe8bc9.wav
0,8288,"Drip,Raindrop",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/8ed29f42.wav
0,8288,"Drip,Raindrop",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/931f845d.wav
0,8288,"Drip,Raindrop",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/e68bd08f.wav
0,8288,"Drip,Raindrop",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/17aafc70.wav
0,8288,"Drip,Raindrop",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/fc24aefe.wav
0,8288,"Drip,Raindrop",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/8dc2c5b9.wav
0,8288,"Drip,Raindrop",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/6b255fb3.wav
0,8288,"Drip,Raindrop",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/32c6b83e.wav
0,8288,"Drip,Raindrop",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/8c9f85d5.wav
0,8288,"Drip,Raindrop",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/bf2c5be4.wav
0,8288,"Drip,Raindrop",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/fbd23a68.wav
0,8288,"Drip,Raindrop",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/2a0260fd.wav
0,8288,"Drip,Raindrop",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/e87d7697.wav
0,8288,"Drip,Raindrop",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/dfd87955.wav
0,8288,"Drip,Raindrop",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/de8542e1.wav
0,8288,"Drip,Raindrop",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/e914eae7.wav
0,8288,"Drip,Raindrop",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/dc2037d6.wav
0,8288,"Drip,Raindrop",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/25b45b4b.wav
0,8288,"Drip,Raindrop",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/06cceadb.wav
0,8288,"Drip,Raindrop",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/24a0b0d0.wav
0,8288,"Drip,Raindrop",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/06f30dec.wav
